player_name,player_id,season,team,poss,mp,raptor_total,war,ws,winner
James Michael McAdoo,mcadoja01,2015,GSW,21,10,-11.4840336,-0.045224211,0.0,true
Brandon Rush,rushbr01,2015,GSW,14,7,-6.092172692,-0.012297538,0.0,true
LeBron James,jamesle01,2016,CLE,1563,822,10.55492037,5.687281113,4.7,true
Kyrie Irving,irvinky01,2016,CLE,1493,774,2.044568207,1.961873799,3.4,true
JR Smith,smithjr01,2016,CLE,1404,730,3.262255241,2.302739541,2.1,true
Tristan Thompson,thomptr01,2016,CLE,1194,622,4.713970419,2.434326862,2.0,true
Kevin Love,loveke01,2016,CLE,1164,613,6.420580405,2.950939723,2.0,true
Richard Jefferson,jefferi01,2016,CLE,739,381,1.590113455,0.864532364,1.0,true
Iman Shumpert,shumpim01,2016,CLE,700,367,-2.758268889,-0.001591544,0.5,true
Matthew Dellavedova,dellama01,2016,CLE,471,241,-4.320170625,-0.198746204,0.4,true
Channing Frye,fryech01,2016,CLE,461,237,9.141471027,1.492608687,1.2,true
Timofey Mozgov,mozgoti01,2016,CLE,151,76,-8.550963248,-0.232316975,0.0,true
Mo Williams,willima01,2016,CLE,136,68,-13.91550006,-0.411070104,-0.3,true
James Jones,jonesja02,2016,CLE,110,55,-4.426405455,-0.04843366,-0.1,true
Dahntay Jones,jonesda02,2016,CLE,103,50,-1.048713463,0.04499542,0.1,true
Jordan McRae,mcraejo01,2016,CLE,9,4,49.17119696,0.106508769,0.2,true
Draymond Green,greendr01,2016,GSW,1803,879,9.326057641,5.653070287,3.1,false
Klay Thompson,thompkl01,2016,GSW,1747,849,3.745174628,2.945337726,2.5,false
Andre Iguodala,iguodan01,2016,GSW,1581,767,0.757324885,1.411985107,2.1,false
Harrison Barnes,barneha02,2016,GSW,1517,743,-2.377098454,0.144555259,0.7,false
Stephen Curry,curryst01,2016,GSW,1273,614,6.248177854,3.007554769,1.9,false
Shaun Livingston,livinsh01,2016,GSW,1067,514,-1.801755536,0.255758575,1.2,false
Andrew Bogut,bogutan01,2016,GSW,736,365,4.319698513,1.349076605,1.5,false
Leandro Barbosa,barbole01,2016,GSW,527,254,1.627063696,0.588532021,0.9,false
Festus Ezeli,ezelife01,2016,GSW,437,203,-4.20324324,-0.15751539,0.3,false
Marreese Speights,speigma01,2016,GSW,422,201,-5.554497005,-0.301775327,0.2,false
Ian Clark,clarkia01,2016,GSW,329,154,0.085168165,0.230936113,0.4,false
Brandon Rush,rushbr01,2016,GSW,226,110,-2.483238998,0.015430554,0.2,false
Anderson Varejao,varejan01,2016,GSW,190,93,6.465607107,0.453142678,0.3,false
James Michael McAdoo,mcadoja01,2016,GSW,84,38,-2.832387688,-0.00166186,0.1,false
LeBron James,jamesle01,2017,CLE,1495,744,12.28193058,5.788786461,4.3,false
Kyrie Irving,irvinky01,2017,CLE,1321,653,3.755576175,2.245734437,2.0,false
Kevin Love,loveke01,2017,CLE,1162,578,6.140187953,2.715629086,2.1,false
Tristan Thompson,thomptr01,2017,CLE,1139,562,2.374121195,1.51882068,1.8,false
JR Smith,smithjr01,2017,CLE,988,487,1.851948407,1.179558862,1.0,false
Kyle Korver,korveky01,2017,CLE,672,326,-1.2840009,0.252915572,0.6,false
Iman Shumpert,shumpim01,2017,CLE,578,275,1.543510398,0.628698016,0.6,false
Deron Williams,willide01,2017,CLE,544,262,-1.045351141,0.237876173,0.4,false
Richard Jefferson,jefferi01,2017,CLE,376,179,-2.419124241,0.031555561,0.2,false
Channing Frye,fryech01,2017,CLE,314,154,-2.980247962,-0.018686387,0.7,false
Derrick Williams,willide02,2017,CLE,78,38,-13.62936574,-0.216255776,0.1,false
Dahntay Jones,jonesda02,2017,CLE,70,33,-9.828078618,-0.123719656,0.1,false
James Jones,jonesja02,2017,CLE,61,30,-24.33520306,-0.334491718,-0.1,false
Stephen Curry,curryst01,2017,GSW,1287,601,12.57909011,5.033692354,3.4,true
Draymond Green,greendr01,2017,GSW,1265,593,9.653808607,3.93782773,2.4,true
Klay Thompson,thompkl01,2017,GSW,1258,596,1.144247766,1.223719008,0.6,true
Kevin Durant,duranke01,2017,GSW,1124,533,7.914537,3.025926871,3.1,true
Andre Iguodala,iguodan01,2017,GSW,888,419,-3.471361705,-0.157876394,0.9,true
Shaun Livingston,livinsh01,2017,GSW,473,220,-2.855352764,-0.012142197,0.5,true
Ian Clark,clarkia01,2017,GSW,450,219,-0.906231978,0.21180619,0.6,true
Zaza Pachulia,pachuza01,2017,GSW,445,212,2.059919836,0.53347875,0.5,true
David West,westda01,2017,GSW,441,221,1.626911662,0.505159404,0.9,true
Patrick McCaw,mccawpa01,2017,GSW,392,181,0.025743179,0.263365022,0.7,true
JaVale McGee,mcgeeja01,2017,GSW,328,149,5.032226265,0.618269466,0.9,true
Matt Barnes,barnema02,2017,GSW,134,61,-6.853202791,-0.132324886,-0.1,true
James Michael McAdoo,mcadoja01,2017,GSW,123,56,-5.081497435,-0.068503238,0.2,true
Damian Jones,jonesda03,2017,GSW,44,21,-0.140845391,0.028944225,0.1,true
LeBron James,jamesle01,2018,CLE,1777,922,7.623293742,5.002465496,5.2,false
JR Smith,smithjr01,2018,CLE,1373,706,-0.927976477,0.677255533,0.3,false
Kevin Love,loveke01,2018,CLE,1265,660,0.357018953,1.073596775,1.0,false
George Hill,hillge01,2018,CLE,1081,557,1.098826968,1.12169483,0.8,false
Jeff Green,greenje02,2018,CLE,1023,523,-1.491707699,0.343700818,0.6,false
Kyle Korver,korveky01,2018,CLE,981,505,1.82415267,1.220885187,1.0,false
Tristan Thompson,thomptr01,2018,CLE,804,416,1.127889186,0.838906973,1.2,false
Larry Nance Jr.,nancela02,2018,CLE,605,307,2.911839913,0.915711599,1.2,false
Jordan Clarkson,clarkjo01,2018,CLE,553,286,-4.655624454,-0.283544788,-0.7,false
Rodney Hood,hoodro01,2018,CLE,496,260,-8.538273574,-0.787592808,0.0,false
Jose Calderon,caldejo01,2018,CLE,207,104,-0.189755043,0.141193493,0.0,false
Cedi Osman,osmande01,2018,CLE,123,62,-0.199864457,0.08274079,0.0,false
Ante Zizic,zizican01,2018,CLE,47,23,-2.794049469,-0.000535982,0.0,false
Draymond Green,greendr01,2018,GSW,1662,819,8.012252792,4.662798547,2.8,true
Kevin Durant,duranke01,2018,GSW,1652,807,8.032117348,4.598082668,4.0,true
Klay Thompson,thompkl01,2018,GSW,1615,794,0.121494209,1.199768385,1.8,true
Stephen Curry,curryst01,2018,GSW,1143,555,7.652600414,3.073945003,2.1,true
Andre Iguodala,iguodan01,2018,GSW,844,401,4.240430874,1.485880784,1.4,true
Kevon Looney,looneke01,2018,GSW,816,387,3.272624266,1.225871839,1.2,true
Shaun Livingston,livinsh01,2018,GSW,750,362,-5.26900545,-0.477355521,0.9,true
Nick Young,youngni01,2018,GSW,436,205,-4.837053477,-0.224327275,0.1,true
Quinn Cook,cookqu01,2018,GSW,367,175,0.89095758,0.335745407,0.4,true
David West,westda01,2018,GSW,363,175,0.784935871,0.328277725,0.8,true
Jordan Bell,belljo01,2018,GSW,353,173,5.057921732,0.705919902,0.6,true
JaVale McGee,mcgeeja01,2018,GSW,319,158,3.143977782,0.492993777,0.8,true
Zaza Pachulia,pachuza01,2018,GSW,54,26,13.28836792,0.227115505,0.2,true
Patrick McCaw,mccawpa01,2018,GSW,33,16,4.503569118,0.061250446,0.1,true
Damian Jones,jonesda03,2018,GSW,26,11,-37.77156259,-0.216278045,0.0,true
Draymond Green,greendr01,2019,GSW,1770,851,7.314280604,4.630073307,2.0,false
Stephen Curry,curryst01,2019,GSW,1761,846,6.726520921,4.3023352,3.3,false
Klay Thompson,thompkl01,2019,GSW,1687,818,-1.274373648,0.634555016,1.2,false
Andre Iguodala,iguodan01,2019,GSW,1312,629,1.938512203,1.546766489,1.5,false
Kevin Durant,duranke01,2019,GSW,922,442,6.755131523,2.240548477,1.9,false
Kevon Looney,looneke01,2019,GSW,914,432,4.248218276,1.576729817,1.5,false
Shaun Livingston,livinsh01,2019,GSW,643,322,-4.345275158,-0.265852764,0.5,false
Alfonzo McKinnie,mckinal01,2019,GSW,503,235,-2.892011317,-0.017477857,0.2,false
Quinn Cook,cookqu01,2019,GSW,402,193,-5.242002503,-0.250881967,0.0,false
Andrew Bogut,bogutan01,2019,GSW,369,179,0.62247576,0.316897717,0.7,false
DeMarcus Cousins,couside01,2019,GSW,275,133,-4.239637093,-0.106177279,-0.1,false
Jonas Jerebko,jerebjo01,2019,GSW,239,121,-4.682205531,-0.120708043,0.1,false
Jordan Bell,belljo01,2019,GSW,220,106,-1.631849576,0.061440595,0.4,false
Jacob Evans,evansja02,2019,GSW,39,18,-3.435260382,-0.006537855,0.0,false
Damian Jones,jonesda03,2019,GSW,19,8,-14.05628322,-0.048838977,0.0,false
Kawhi Leonard,leonaka01,2019,TOR,1886,939,9.407872748,5.991455926,4.9,true
Kyle Lowry,lowryky01,2019,TOR,1802,901,6.60520454,4.440982163,2.8,true
Pascal Siakam,siakapa01,2019,TOR,1794,891,1.586804975,2.017760299,2.4,true
Marc Gasol,gasolma01,2019,TOR,1474,735,2.06314939,1.851560786,2.3,true
Danny Green,greenda02,2019,TOR,1391,684,1.088798565,1.392869386,0.8,true
Fred VanVleet,vanvlfr01,2019,TOR,1193,592,-0.057981678,0.826767569,1.1,true
Serge Ibaka,ibakase01,2019,TOR,1014,500,1.746204034,1.180576445,1.2,true
Norman Powell,powelno01,2019,TOR,751,366,1.79402122,0.873709642,0.8,true
Jodie Meeks,meeksjo01,2019,TOR,148,66,-7.928837036,-0.182992516,-0.1,true
Patrick McCaw,mccawpa01,2019,TOR,110,48,-9.908405702,-0.182515668,0.1,true
Malcolm Miller,millema01,2019,TOR,70,28,-15.04375941,-0.184034527,0.0,true
Eric Moreland,moreler01,2019,TOR,66,28,-20.28823677,-0.256195373,0.1,true
Jeremy Lin,linje01,2019,TOR,65,27,-18.12501475,-0.22509569,-0.1,true
Chris Boucher,bouchch01,2019,TOR,12,4,-13.85386616,-0.023805531,0.0,true
Anthony Davis,davisan02,2020,LAL,1564,769,12.48102696,6.189235978,4.5,true
LeBron James,jamesle01,2020,LAL,1561,762,10.2577549,5.231371565,4.3,true
Kentavious Caldwell-Pope,caldwke01,2020,LAL,1228,608,-0.969245467,0.565895519,1.1,true
Alex Caruso,carusal01,2020,LAL,1075,510,-0.195938985,0.693187253,0.8,true
Danny Green,greenda02,2020,LAL,1050,525,4.135764971,1.882275854,0.8,true
Kyle Kuzma,kuzmaky01,2020,LAL,1020,484,-3.038033323,-0.073600812,0.6,true
Rajon Rondo,rondora01,2020,LAL,815,395,-1.132373649,0.335853982,1.2,true
Markieff Morris,morrima02,2020,LAL,779,385,0.65955905,0.688997421,0.7,true
Dwight Howard,howardw01,2020,LAL,572,282,-1.756784122,0.148794989,1.0,true
JaVale McGee,mcgeeja01,2020,LAL,279,135,-0.191072907,0.183458553,0.4,true
JR Smith,smithjr01,2020,LAL,164,75,-16.6100126,-0.55283875,-0.2,true
Dion Waiters,waitedi01,2020,LAL,79,38,0.986615148,0.073677277,0.0,true
Jared Dudley,dudleja01,2020,LAL,71,31,-20.40569662,-0.293485591,-0.1,true
Quinn Cook,cookqu01,2020,LAL,53,24,-14.16364687,-0.143562862,0.1,true
Talen Horton-Tucker,hortota01,2020,LAL,41,17,12.91277244,0.14240279,0.1,true
Jimmy Butler,butleji01,2020,MIA,1621,806,4.354660663,3.006142327,3.5,false
Tyler Herro,herroty01,2020,MIA,1422,706,-0.866074682,0.694128509,0.8,false
Bam Adebayo,adebaba01,2020,MIA,1383,687,4.038125791,2.444720743,2.6,false
Jae Crowder,crowdja01,2020,MIA,1332,660,0.75918799,1.214866581,1.3,false
Duncan Robinson,robindu01,2020,MIA,1215,600,1.86142097,1.459987496,1.4,false
Goran Dragic,dragigo01,2020,MIA,1132,553,4.972823096,2.236389289,0.8,false
Andre Iguodala,iguodan01,2020,MIA,865,410,0.54629724,0.715948843,0.7,false
Kelly Olynyk,olynyke01,2020,MIA,532,258,4.92113664,1.051108578,0.8,false
Kendrick Nunn,nunnke01,2020,MIA,497,239,-1.512168324,0.156203515,-0.1,false
Derrick Jones Jr.,jonesde02,2020,MIA,210,97,3.574585671,0.324409712,0.3,false
Solomon Hill,hillso01,2020,MIA,91,42,9.730135094,0.27588268,0.1,false
Meyers Leonard,leoname01,2020,MIA,62,31,3.906204537,0.107952642,0.1,false
Gabe Vincent,vincega01,2020,MIA,1,0,16.604881,0,0.0,false
